udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,tool_wear_group,tool_wear_alert,failure_type_count,risk_score
2565,L49744,L,299.3,309.1,1493,38.0,151,0,0,0,0,0,0,L,1,9.800000000000011,56734.0,high,0,0,69.96
2566,L49745,L,299.4,309.1,1304,50.5,153,0,0,0,0,0,0,L,1,9.700000000000045,65852.0,high,0,0,73.24
2567,M17426,M,299.3,309.0,1420,41.6,155,0,0,0,0,0,0,M,1,9.699999999999989,59072.0,high,0,0,72.26
2568,L49747,L,299.4,309.1,1766,24.6,158,0,0,0,0,0,0,L,1,9.700000000000045,43443.600000000006,high,0,0,70.06
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,L,1,9.599999999999966,62495.0,high,0,0,74.54
2570,H31983,H,299.5,309.2,1872,22.6,162,0,0,0,0,0,0,H,1,9.699999999999989,42307.200000000004,high,0,0,71.26
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,L,1,9.599999999999966,45394.5,high,0,0,74.02
2572,M17431,M,299.5,309.2,1497,40.9,169,0,0,0,0,0,0,M,1,9.699999999999989,61227.299999999996,high,0,0,77.72
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0,M,1,9.700000000000045,60434.4,high,0,0,79.68
2574,L49753,L,299.5,309.2,1499,41.5,175,0,0,0,0,0,0,L,1,9.699999999999989,62208.5,high,0,0,80.24
2575,L49754,L,299.5,309.3,1972,19.3,177,0,0,0,0,0,0,L,1,9.800000000000011,38059.6,high,0,0,76.62
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,L,1,9.800000000000011,69962.40000000001,high,0,0,83.4
2577,L49756,L,299.5,309.3,1523,41.5,181,0,0,0,0,0,0,L,1,9.800000000000011,63204.5,high,0,0,82.66
2578,L49757,L,299.5,309.4,1563,41.5,183,0,0,0,0,0,0,L,1,9.899999999999977,64864.5,high,0,0,83.48
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0,L,1,9.900000000000034,64820.6,high,0,0,85.3
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,L,1,9.800000000000011,44336.5,high,0,0,81.7
2581,L49760,L,299.3,309.1,1293,53.7,189,0,0,0,0,0,0,L,1,9.800000000000011,69434.1,high,0,0,88.3
2582,L49761,L,299.2,309.1,1345,60.7,191,1,0,0,0,1,0,L,1,9.900000000000034,81641.5,high,0,1,140.52
2583,L49762,L,299.2,309.0,1615,33.7,193,0,0,0,0,0,0,L,1,9.800000000000011,54425.50000000001,high,0,0,85.9
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,L,1,9.699999999999989,68173.59999999999,high,0,0,90.1
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,L,1,9.699999999999989,70143.40000000001,high,0,0,90.08
2586,M17445,M,299.0,308.7,1620,35.4,199,0,0,0,0,0,0,M,1,9.699999999999989,57348.0,high,0,0,88.62
2587,L49766,L,299.0,308.7,1537,42.8,202,0,0,0,0,0,0,L,1,9.699999999999989,65783.59999999999,high,1,0,91.3
2588,L49767,L,299.0,308.7,2248,16.8,204,0,0,0,0,0,0,L,1,9.699999999999989,37766.4,high,1,0,86.9
2589,L49768,L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,L,1,9.699999999999989,48791.600000000006,high,1,0,90.06
2590,L49769,L,299.0,308.7,2250,16.6,208,0,0,0,0,0,0,L,1,9.699999999999989,37350.0,high,1,0,88.46
2591,L49770,L,299.0,308.7,1396,48.6,0,0,0,0,0,0,0,L,1,9.699999999999989,67845.6,low,0,0,11.66
2592,L49771,L,298.9,308.6,1522,46.4,2,0,0,0,0,0,0,L,1,9.700000000000045,70620.8,low,0,0,12.02
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0,L,1,9.700000000000045,69870.59999999999,low,0,0,12.62
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,H,1,9.600000000000023,76410.0,low,0,0,15.12
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0,L,1,9.699999999999989,53502.0,low,0,0,13.74
2596,M17455,M,298.8,308.6,1486,41.1,13,0,0,0,0,0,0,M,1,9.800000000000011,61074.6,low,0,0,15.38
2597,L49776,L,299.0,308.7,1426,38.6,16,0,0,0,0,0,0,L,1,9.699999999999989,55043.6,low,0,0,16.06
2598,L49777,L,299.0,308.7,1449,38.9,18,0,0,0,0,0,0,L,1,9.699999999999989,56366.1,low,0,0,16.92
2599,L49778,L,299.1,308.8,1320,67.5,20,1,0,0,1,0,0,L,1,9.699999999999989,89100.0,low,0,1,73.44
2600,M17459,M,299.2,308.9,1447,39.6,22,0,0,0,0,0,0,M,1,9.699999999999989,57301.200000000004,low,0,0,18.66
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0,L,1,9.699999999999989,67260.59999999999,low,0,0,21.4
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,L,1,9.800000000000011,72887.90000000001,low,0,0,23.18
2603,L49782,L,299.4,309.2,1427,41.5,29,0,0,0,0,0,0,L,1,9.800000000000011,59220.5,low,0,0,21.86
2604,M17463,M,299.3,309.2,1334,46.3,31,0,0,0,0,0,0,M,1,9.899999999999977,61764.2,low,0,0,23.64
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,M,1,9.800000000000011,63156.0,low,0,0,24.68
2606,L49785,L,299.4,309.2,1552,37.4,37,0,0,0,0,0,0,L,1,9.800000000000011,58044.799999999996,low,0,0,24.24
2607,H32020,H,299.4,309.3,1534,37.5,39,0,0,0,0,0,0,H,1,9.900000000000034,57525.0,low,0,0,25.08
2608,L49787,L,299.4,309.3,1448,48.6,44,0,0,0,0,0,0,L,1,9.900000000000034,70372.8,low,0,0,29.3
2609,L49788,L,299.5,309.3,1409,44.7,46,0,0,0,0,0,0,L,1,9.800000000000011,62982.3,low,0,0,29.3
2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,L,1,9.800000000000011,55924.5,low,0,0,28.06
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0,H,1,9.700000000000045,63272.299999999996,low,0,0,30.12
2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0,L,1,9.700000000000045,43249.700000000004,mid,0,0,28.36
2613,L49792,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,L,1,9.700000000000045,34378.2,mid,0,0,27.58
2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,M,1,9.800000000000011,60169.299999999996,mid,0,0,33.22
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,L,1,9.800000000000011,60131.2,mid,0,0,34.12
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,L,1,9.699999999999989,58669.200000000004,mid,0,0,35.28
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,L,1,9.700000000000045,80265.5,mid,0,0,41.64
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,L,1,9.700000000000045,59953.0,mid,0,0,36.32
2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,M,1,9.700000000000045,71004.6,mid,0,0,39.66
2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,L,1,9.800000000000011,64015.2,mid,0,0,39.32
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,L,1,9.800000000000011,55549.200000000004,mid,0,0,39.1
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,M,1,9.800000000000011,62499.0,mid,0,0,41.06
2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,M,1,9.799999999999955,49752.6,mid,0,0,40.02
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,M,1,9.799999999999955,79674.3,mid,0,0,47.58
2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,H,1,9.800000000000011,64349.99999999999,mid,0,0,45.72
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,L,1,9.699999999999989,55820.1,mid,0,0,46.32
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,L,1,9.699999999999989,49170.0,mid,0,0,45.1
2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,M,1,9.800000000000011,71607.2,mid,0,0,50.6
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,H,1,9.700000000000045,72192.0,mid,0,0,51.38
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,L,1,9.699999999999989,59950.799999999996,mid,0,0,50.7
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,L,1,9.800000000000011,54331.200000000004,mid,0,0,51.88
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,H,1,9.699999999999989,64829.6,mid,0,0,53.22
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,M,1,9.699999999999989,47247.200000000004,mid,0,0,52.46
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,L,1,9.699999999999989,60973.6,mid,0,0,55.9
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,L,1,9.699999999999989,49728.0,mid,0,0,55.14
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,H,1,9.700000000000045,74562.0,mid,0,0,59.74
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,L,1,9.700000000000045,76870.2,mid,0,0,63.8
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,L,1,9.700000000000045,64311.8,mid,0,0,62.28
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,L,1,9.699999999999989,47822.5,mid,0,0,58.64
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,M,1,9.599999999999966,67493.59999999999,mid,0,0,63.48
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,M,1,9.600000000000023,77106.40000000001,mid,0,0,66.36
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,H,1,9.699999999999989,66314.0,mid,0,0,65.68
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,L,1,9.699999999999989,62142.6,mid,0,0,66.4
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,M,1,9.599999999999966,67388.1,mid,0,0,68.74
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,L,1,9.599999999999966,64175.0,mid,0,0,68.82
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,H,1,9.600000000000023,59559.5,mid,0,0,68.82
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,M,1,9.699999999999989,62769.600000000006,high,0,0,71.78
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,L,1,9.599999999999966,64204.8,high,0,0,73.44
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,L,1,9.599999999999966,74097.6,high,0,0,75.44
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,M,1,9.600000000000023,60432.4,high,0,0,73.56
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,L,1,9.700000000000045,75904.0,high,0,0,79.0
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,L,1,9.600000000000023,40963.2,high,0,0,72.0
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,L,1,9.600000000000023,41642.0,high,0,0,73.42
2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,L,1,9.600000000000023,46431.9,high,0,0,74.74
2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,L,1,9.600000000000023,55628.5,high,0,0,77.42
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,M,1,9.599999999999966,47277.0,high,0,0,76.52
2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,L,1,9.600000000000023,69203.7,high,0,0,82.58
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,M,1,9.5,58139.99999999999,high,0,0,81.26
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,L,1,9.399999999999977,62077.5,high,0,0,83.18
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,H,1,9.5,51199.5,high,0,0,81.52
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,L,1,9.5,72812.4,high,0,0,88.38
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,M,1,9.5,64585.2,high,0,0,86.46
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,M,1,9.5,56502.3,high,0,0,86.72
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,L,1,9.400000000000034,50382.0,high,0,0,86.5
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,M,1,9.5,62751.4,high,0,0,89.54
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,L,1,9.599999999999966,35870.4,high,1,0,85.5
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,H,1,9.5,46840.7,high,1,0,88.64
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,M,1,9.5,58537.600000000006,high,1,0,92.14
2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,M,1,9.5,51004.0,high,1,0,92.52
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,H,1,9.600000000000023,56473.2,high,1,0,95.08
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,L,1,9.599999999999966,67775.40000000001,high,1,0,98.76
2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,M,1,9.600000000000023,58618.1,high,1,1,148.7
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,L,1,9.600000000000023,61557.0,low,0,0,10.44
2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,L,1,9.599999999999966,60532.0,low,0,0,10.9
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,L,1,9.600000000000023,57511.200000000004,low,0,0,10.96
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,L,1,9.600000000000023,56349.2,low,0,0,11.48
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,L,1,9.600000000000023,54446.4,low,0,0,11.96
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,L,1,9.699999999999989,59202.0,low,0,0,13.86
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,L,1,9.800000000000011,62365.700000000004,low,0,0,15.38
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,L,1,9.699999999999989,65534.4,low,0,0,16.42
2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,L,1,9.699999999999989,44471.100000000006,low,0,0,13.76
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,L,1,9.699999999999989,49749.00000000001,low,0,0,15.58
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,M,1,9.700000000000045,60561.6,low,0,0,18.82
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,L,1,9.699999999999989,45315.0,low,0,0,16.84
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,L,1,9.599999999999966,54604.0,low,0,0,19.4
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,L,1,9.599999999999966,52292.5,low,0,0,19.22
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,L,1,9.599999999999966,44907.5,low,0,0,19.02
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,L,1,9.5,71174.4,low,0,0,24.86
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,L,1,9.5,71255.8,low,0,0,25.88
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,L,1,9.5,49394.100000000006,low,0,0,21.92
2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,L,1,9.5,44928.0,low,0,0,21.9
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,L,1,9.600000000000023,68258.7,low,0,0,27.06
2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,L,1,9.599999999999966,49886.399999999994,low,0,0,24.4
2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,M,1,9.5,58554.200000000004,low,0,0,26.32
2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,M,1,9.5,61750.0,low,0,0,27.9
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,L,1,9.5,42426.299999999996,low,0,0,26.04
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,L,1,9.600000000000023,66792.0,mid,0,0,31.52
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,L,1,9.600000000000023,46436.6,mid,0,0,28.86
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,L,1,9.399999999999977,40200.0,mid,0,0,27.88
2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,L,1,9.5,83006.7,mid,0,0,36.88
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,L,1,9.400000000000034,59509.2,mid,0,0,33.56
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,L,1,9.300000000000011,67716.4,mid,0,0,36.42
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,L,1,9.399999999999977,45584.0,mid,0,0,32.26
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,M,1,9.399999999999977,79850.40000000001,mid,0,0,39.52
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,M,1,9.5,55315.2,mid,0,0,35.98
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,L,1,9.5,85924.8,mid,0,0,43.26
2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,M,1,9.5,57876.0,mid,0,0,38.52
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,M,1,9.399999999999977,55557.9,mid,0,0,39.5
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,L,1,9.5,34669.8,mid,0,0,36.56
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,L,1,9.5,58747.799999999996,mid,0,0,41.46
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,L,1,9.5,61700.8,mid,0,0,42.94
2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,L,1,9.5,71194.2,mid,0,0,46.02
2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,H,1,9.5,72261.0,mid,0,0,47.8
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,M,1,9.599999999999966,50850.8,mid,0,0,44.88
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,M,1,9.5,75403.2,mid,0,0,50.94
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,M,1,9.5,48648.600000000006,mid,0,0,46.82
2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,L,1,9.5,66810.8,mid,0,0,51.22
2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,M,1,9.600000000000023,64416.6,mid,0,0,52.18
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,L,1,9.600000000000023,64186.1,mid,0,0,53.78
2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,L,1,9.699999999999989,49348.0,mid,0,0,50.98
2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,L,1,9.599999999999966,60956.9,mid,0,0,53.74
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,M,1,9.699999999999989,50317.2,mid,0,0,53.22
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,L,1,9.699999999999989,54218.399999999994,mid,0,0,54.9
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,L,1,9.699999999999989,70687.8,mid,0,0,59.12
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,M,1,9.5,62769.00000000001,mid,0,0,58.04
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,L,1,9.599999999999966,54113.99999999999,mid,0,0,57.68
2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,M,1,9.599999999999966,61046.7,mid,0,0,60.1
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,L,1,9.600000000000023,55209.0,mid,0,0,60.42
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,L,1,9.600000000000023,45364.5,mid,0,0,58.62
2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,L,1,9.600000000000023,77368.2,mid,0,0,65.24
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,L,1,9.599999999999966,65407.5,mid,0,0,64.3
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,M,1,9.5,52541.299999999996,mid,0,0,62.48
2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,L,1,9.5,77260.4,mid,0,0,68.58
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,L,1,9.5,57448.799999999996,mid,0,0,65.98
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,H,1,9.5,51561.6,mid,0,0,65.26
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,L,1,9.5,64104.799999999996,mid,0,0,69.78
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,M,1,9.400000000000034,57366.399999999994,mid,0,0,68.76
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,M,1,9.400000000000034,62129.600000000006,high,0,0,70.92
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,M,1,9.300000000000011,66422.4,high,0,0,72.74
2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,L,1,9.399999999999977,55648.799999999996,high,0,0,72.16
2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,L,1,9.399999999999977,65269.99999999999,high,0,0,74.44
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,L,1,9.399999999999977,71518.2,high,0,0,77.06
2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,L,1,9.5,70366.59999999999,high,0,0,77.78
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,L,1,9.5,66862.8,high,0,0,77.36
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,L,1,9.5,48600.0,high,0,0,75.1
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,M,1,9.400000000000034,61715.5,high,0,0,77.58
2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,L,1,9.5,65047.1,high,0,0,80.32
2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,L,1,9.5,51065.600000000006,high,0,0,78.22
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,L,1,9.5,57248.100000000006,high,0,0,79.72
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,M,1,9.5,48696.5,high,0,0,129.28
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,H,1,9.5,59113.6,high,0,0,82.82
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,L,1,9.400000000000034,70991.7,high,0,0,86.7
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,M,1,9.400000000000034,45719.7,high,0,0,82.42
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,L,1,9.400000000000034,47677.0,high,0,0,84.24
2755,H32168,H,299.6,309.1,1630,32.3,194,0,0,0,0,0,0,H,1,9.5,52648.99999999999,high,0,0,85.96
2756,L49935,L,299.7,309.2,1478,38.8,199,0,0,0,0,0,0,L,1,9.5,57346.399999999994,high,0,0,89.26
2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,L,1,9.5,52717.600000000006,high,1,0,88.22
2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,L,1,9.399999999999977,51947.9,high,1,0,90.3
2759,M17618,M,299.7,309.2,1412,45.3,205,0,0,0,0,0,0,M,1,9.5,63963.6,high,1,0,92.96
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,L,1,9.400000000000034,60951.3,high,1,0,93.3
2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,L,1,9.399999999999977,59640.0,high,1,0,94.4
2762,L49941,L,299.8,309.3,1299,65.1,212,1,0,0,0,1,0,L,1,9.5,84564.9,high,1,1,149.72
2763,L49942,L,299.8,309.2,1479,44.4,214,0,0,0,0,0,0,L,1,9.399999999999977,65667.59999999999,high,1,0,96.36
2764,L49943,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,L,1,9.399999999999977,70822.5,high,1,0,97.78
2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,M,1,9.400000000000034,73339.2,low,0,0,12.44
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,M,1,9.5,76665.2,low,0,0,14.06
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,M,1,9.5,49114.0,low,0,0,9.5
2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,L,1,9.5,42157.5,low,0,0,9.88
2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0,L,1,9.5,50585.0,low,0,0,12.34
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,M,1,9.600000000000023,56273.700000000004,low,0,0,14.74
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,L,1,9.600000000000023,62607.6,low,0,0,17.5
2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,L,1,9.600000000000023,57169.4,low,0,0,17.0
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,L,1,9.5,60440.4,low,0,0,18.14
2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,L,1,9.5,41805.0,low,0,0,15.2
2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,L,1,9.299999999999955,61892.3,low,0,0,19.4
2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,L,1,9.299999999999955,74412.0,low,0,0,21.8
