udi,product_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,type_L,type_M,tool_wear_group_mid,tool_wear_group_high
1500,M16359,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,M,1,10.699999999999989,35957.8,False,True,False,True
1501,M16360,298.0,308.7,2101,17.4,198,0,0,0,0,0,0,M,1,10.699999999999989,36557.399999999994,False,True,False,True
1502,M16361,298.0,308.7,1436,48.2,201,0,0,0,0,0,0,M,1,10.699999999999989,69215.2,False,True,False,True
1503,L48682,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,L,1,10.699999999999989,70468.40000000001,True,False,False,True
1504,L48683,298.0,308.7,1771,26.2,206,0,0,0,0,0,0,L,1,10.699999999999989,46400.2,True,False,False,True
1505,L48684,298.0,308.7,1506,47.0,208,0,0,0,0,0,0,L,1,10.699999999999989,70782.0,True,False,False,True
1506,L48685,298.0,308.7,1626,36.7,210,0,0,0,0,0,0,L,1,10.699999999999989,59674.200000000004,True,False,False,True
1507,L48686,298.0,308.8,1610,33.7,212,0,0,0,0,0,0,L,1,10.800000000000011,54257.00000000001,True,False,False,True
1508,M16367,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,M,1,10.600000000000023,76643.2,False,True,False,True
1509,M16368,298.0,308.6,1507,37.3,217,0,0,0,0,0,0,M,1,10.600000000000023,56211.1,False,True,False,True
1510,L48689,298.0,308.5,1429,37.7,220,1,1,0,0,0,0,L,1,10.5,53873.3,True,False,False,True
1511,M16370,298.1,308.7,1547,38.9,0,0,0,0,0,0,0,M,1,10.599999999999966,60178.299999999996,False,True,False,False
1512,L48691,298.1,308.7,1642,30.3,3,0,0,0,0,0,0,L,1,10.599999999999966,49752.6,True,False,False,False
1513,H30926,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,H,1,10.699999999999989,54558.899999999994,False,False,False,False
1514,L48693,298.1,308.7,1568,32.9,10,0,0,0,0,0,0,L,1,10.599999999999966,51587.2,True,False,False,False
1515,M16374,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,M,1,10.699999999999989,61212.8,False,True,False,False
1516,M16375,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,M,1,10.699999999999989,57297.0,False,True,False,False
1517,L48696,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,L,1,10.699999999999989,69012.0,True,False,False,False
1518,M16377,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,M,1,10.699999999999989,54630.399999999994,False,True,False,False
1519,H30932,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,H,1,10.800000000000011,76364.7,False,False,False,False
1520,M16379,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,M,1,10.699999999999989,58212.0,False,True,False,False
1521,L48700,298.3,309.1,1472,40.1,31,0,0,0,0,0,0,L,1,10.800000000000011,59027.200000000004,True,False,False,False
1522,M16381,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,M,1,10.699999999999989,54365.49999999999,False,True,False,False
1523,H30936,298.2,309.0,1562,37.7,36,0,0,0,0,0,0,H,1,10.800000000000011,58887.4,False,False,False,False
1524,L48703,298.3,309.0,1519,36.9,41,0,0,0,0,0,0,L,1,10.699999999999989,56051.1,True,False,False,False
1525,L48704,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,L,1,10.800000000000011,57315.799999999996,True,False,False,False
1526,L48705,298.2,309.0,2449,13.8,45,0,0,0,0,0,0,L,1,10.800000000000011,33796.200000000004,True,False,False,False
1527,L48706,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,L,1,10.899999999999977,49321.200000000004,True,False,False,False
1528,H30941,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,H,1,11.0,63412.5,False,False,False,False
1529,L48708,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,L,1,10.899999999999977,53006.0,True,False,True,False
1530,L48709,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,L,1,10.899999999999977,56052.0,True,False,True,False
1531,L48710,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,L,1,10.899999999999977,60628.5,True,False,True,False
1532,H30945,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,H,1,10.899999999999977,59533.2,False,False,True,False
1533,M16392,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,M,1,10.799999999999955,55546.4,False,True,True,False
1534,M16393,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,M,1,10.899999999999977,68824.59999999999,False,True,True,False
1535,L48714,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,L,1,10.800000000000011,51128.700000000004,True,False,True,False
1536,L48715,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,L,1,10.800000000000011,57074.100000000006,True,False,True,False
1537,M16396,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,M,1,10.699999999999989,72134.4,False,True,True,False
1538,M16397,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,M,1,10.700000000000045,58093.200000000004,False,True,True,False
1539,L48718,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,L,1,10.700000000000045,53220.8,True,False,True,False
1540,M16399,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,M,1,10.699999999999989,67233.59999999999,False,True,True,False
1541,M16400,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,M,1,10.700000000000045,59932.49999999999,False,True,True,False
1542,L48721,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,L,1,10.600000000000023,34790.4,True,False,True,False
1543,L48722,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,L,1,10.599999999999966,75431.3,True,False,True,False
1544,L48723,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,L,1,10.5,56817.2,True,False,True,False
1545,L48724,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,L,1,10.600000000000023,77679.8,True,False,True,False
1546,M16405,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,M,1,10.600000000000023,59907.2,False,True,True,False
1547,L48726,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,L,1,10.5,67324.4,True,False,True,False
1548,L48727,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,L,1,10.599999999999966,74814.0,True,False,True,False
1549,M16408,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,M,1,10.5,70282.90000000001,False,True,True,False
1550,L48729,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,L,1,10.5,50327.0,True,False,True,False
1551,L48730,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,L,1,10.5,53071.2,True,False,True,False
1552,L48731,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,L,1,10.400000000000034,58465.8,True,False,True,False
1553,L48732,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,L,1,10.399999999999977,49511.8,True,False,True,False
1554,L48733,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,L,1,10.300000000000011,78721.2,True,False,True,False
1555,M16414,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,M,1,10.300000000000011,50212.799999999996,False,True,True,False
1556,L48735,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,L,1,10.200000000000045,62622.0,True,False,True,False
1557,H30970,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,H,1,10.100000000000023,65845.8,False,False,True,False
1558,L48737,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,L,1,10.099999999999966,48501.0,True,False,True,False
1559,M16418,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,M,1,10.100000000000023,64206.0,False,True,True,False
1560,L48739,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,L,1,10.100000000000023,60944.399999999994,True,False,True,False
1561,M16420,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,M,1,10.199999999999989,60249.0,False,True,True,False
1562,L48741,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,L,1,10.199999999999989,74674.4,True,False,True,False
1563,L48742,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,L,1,10.100000000000023,37228.8,True,False,True,False
1564,L48743,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,L,1,10.100000000000023,71502.0,True,False,True,False
1565,M16424,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,M,1,10.199999999999989,39710.0,False,True,True,False
1566,L48745,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,L,1,10.199999999999989,61423.9,True,False,True,False
1567,M16426,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,M,1,10.100000000000023,62854.399999999994,False,True,True,False
1568,L48747,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,L,1,10.099999999999966,59775.299999999996,True,False,False,True
1569,L48748,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,L,1,10.0,66269.7,True,False,False,True
1570,M16429,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,M,1,10.099999999999966,58386.2,False,True,False,True
1571,L48750,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,L,1,10.199999999999989,63162.0,True,False,False,True
1572,L48751,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,L,1,10.099999999999966,56994.399999999994,True,False,False,True
1573,L48752,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,L,1,10.100000000000023,73308.0,True,False,False,True
1574,L48753,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,L,1,10.0,62158.4,True,False,False,True
1575,L48754,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,L,1,10.0,74047.8,True,False,False,True
1576,L48755,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,L,1,10.100000000000023,37026.0,True,False,False,True
1577,L48756,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,L,1,10.099999999999966,62133.00000000001,True,False,False,True
1578,L48757,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,L,1,10.099999999999966,64405.6,True,False,False,True
1579,L48758,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,L,1,10.099999999999966,58941.0,True,False,False,True
1580,L48759,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,L,1,10.0,63247.2,True,False,False,True
1581,M16440,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,M,1,10.099999999999966,68590.0,False,True,False,True
1582,M16441,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,M,1,10.100000000000023,51480.0,False,True,False,True
1583,H30996,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,H,1,10.199999999999989,64260.0,False,False,False,True
1584,L48763,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,L,1,10.199999999999989,79910.0,True,False,False,True
1585,M16444,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,M,1,10.100000000000023,54578.7,False,True,False,True
1586,L48765,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,L,1,10.100000000000023,68180.0,True,False,False,True
1587,M16446,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,M,1,10.099999999999966,65681.2,False,True,False,True
1588,M16447,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,M,1,10.100000000000023,62698.399999999994,False,True,False,True
1589,L48768,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,L,1,10.100000000000023,54016.0,True,False,False,True
1590,M16449,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,M,1,10.199999999999989,60299.5,False,True,False,True
1591,L48770,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,L,1,10.199999999999989,56436.9,True,False,False,True
1592,L48771,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,L,1,10.199999999999989,66937.0,True,False,False,True
1593,L48772,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,L,1,10.299999999999955,60814.4,True,False,False,True
1594,L48773,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,L,1,10.300000000000011,53576.8,True,False,False,True
1595,M16454,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,M,1,10.199999999999989,70297.6,False,True,False,True
1596,L48775,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,L,1,10.199999999999989,72208.5,True,False,False,True
1597,L48776,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,L,1,10.100000000000023,45611.1,True,False,False,False
1598,L48777,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,L,1,10.200000000000045,62464.799999999996,True,False,False,False
1599,L48778,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,L,1,10.100000000000023,55086.700000000004,True,False,False,False
1600,L48779,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,L,1,10.100000000000023,68838.0,True,False,False,False
1601,M16460,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,M,1,10.0,67429.1,False,True,False,False
1602,L48781,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,L,1,10.0,61005.4,True,False,False,False
1603,H31016,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,H,1,10.099999999999966,53600.0,False,False,False,False
1604,M16463,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,M,1,10.0,52066.200000000004,False,True,False,False
1605,L48784,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,L,1,10.0,57789.6,True,False,False,False
1606,L48785,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,L,1,10.0,59330.0,True,False,False,False
1607,L48786,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,L,1,9.899999999999977,59748.50000000001,True,False,False,False
1608,L48787,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,L,1,10.0,68199.59999999999,True,False,False,False
1609,L48788,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,L,1,9.899999999999977,52934.0,True,False,False,False
1610,L48789,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,L,1,10.0,55176.899999999994,True,False,False,False
1611,L48790,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,L,1,10.0,59616.7,True,False,False,False
1612,M16471,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,M,1,10.099999999999966,47119.8,False,True,False,False
1613,M16472,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,M,1,10.0,61291.99999999999,False,True,False,False
1614,L48793,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,L,1,10.100000000000023,81518.4,True,False,False,False
1615,M16474,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,M,1,10.099999999999966,46491.6,False,True,False,False
1616,L48795,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,L,1,10.099999999999966,70324.2,True,False,False,False
1617,H31030,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,H,1,10.0,51023.4,False,False,False,False
1618,L48797,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,L,1,10.0,53610.899999999994,True,False,True,False
1619,L48798,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,L,1,9.900000000000034,76517.0,True,False,True,False
1620,L48799,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,L,1,9.800000000000011,55014.0,True,False,True,False
1621,L48800,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,L,1,9.800000000000011,65200.4,True,False,True,False
1622,L48801,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,L,1,9.900000000000034,40383.6,True,False,True,False
1623,H31036,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,H,1,9.900000000000034,58905.399999999994,False,False,True,False
1624,L48803,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,L,1,9.900000000000034,43990.899999999994,True,False,True,False
1625,M16484,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,M,1,10.0,75849.0,False,True,True,False
1626,L48805,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,L,1,9.900000000000034,64018.5,True,False,True,False
1627,M16486,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,M,1,9.900000000000034,77267.9,False,True,True,False
1628,L48807,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,L,1,9.900000000000034,56212.5,True,False,True,False
1629,L48808,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,L,1,9.900000000000034,55428.200000000004,True,False,True,False
1630,M16489,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,M,1,10.0,72678.4,False,True,True,False
1631,L48810,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,L,1,10.0,62834.0,True,False,True,False
1632,L48811,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,L,1,10.0,56173.600000000006,True,False,True,False
1633,L48812,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,L,1,10.0,62173.6,True,False,True,False
1634,L48813,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,L,1,10.0,66715.2,True,False,True,False
1635,H31048,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,H,1,10.0,82251.0,False,False,True,False
1636,L48815,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,L,1,10.0,78139.5,True,False,True,False
1637,L48816,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,L,1,9.900000000000034,56136.49999999999,True,False,True,False
1638,L48817,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,L,1,9.900000000000034,56443.5,True,False,True,False
1639,L48818,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,L,1,9.900000000000034,62865.0,True,False,True,False
1640,M16499,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,M,1,9.900000000000034,63075.0,False,True,True,False
1641,L48820,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,L,1,9.800000000000011,57038.799999999996,True,False,True,False
1642,M16501,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,M,1,10.0,57535.0,False,True,True,False
1643,H31056,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,H,1,9.800000000000011,56215.2,False,False,True,False
1644,L48823,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,L,1,9.800000000000011,54778.100000000006,True,False,True,False
1645,L48824,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,L,1,9.800000000000011,54012.6,True,False,True,False
1646,L48825,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,L,1,9.900000000000034,59213.0,True,False,True,False
1647,M16506,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,M,1,9.800000000000011,65355.6,False,True,True,False
1648,L48827,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,L,1,10.0,50892.899999999994,True,False,True,False
1649,L48828,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,L,1,9.900000000000034,68924.6,True,False,True,False
1650,H31063,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,H,1,9.899999999999977,56019.6,False,False,True,False
1651,M16510,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,M,1,9.899999999999977,72267.0,False,True,True,False
1652,L48831,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,L,1,9.800000000000011,73103.8,True,False,True,False
1653,H31066,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,H,1,9.900000000000034,55590.0,False,False,True,False
1654,L48833,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,L,1,9.800000000000011,79417.8,True,False,True,False
1655,L48834,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,L,1,9.900000000000034,85911.7,True,False,True,False
1656,M16515,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,M,1,9.800000000000011,56614.299999999996,False,True,False,True
1657,L48836,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,L,1,9.900000000000034,65110.0,True,False,False,True
1658,M16517,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,M,1,9.899999999999977,67051.2,False,True,False,True
1659,H31072,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,H,1,9.899999999999977,55420.99999999999,False,False,False,True
1660,L48839,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,L,1,9.899999999999977,52607.0,True,False,False,True
1661,L48840,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,L,1,9.800000000000011,66105.90000000001,True,False,False,True
1662,M16521,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,M,1,9.800000000000011,66599.2,False,True,False,True
1663,H31076,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,H,1,9.699999999999989,66521.0,False,False,False,True
1664,M16523,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,M,1,9.799999999999955,50307.4,False,True,False,True
1665,L48844,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,L,1,9.800000000000011,58330.0,True,False,False,True
1666,H31079,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,H,1,9.699999999999989,59192.700000000004,False,False,False,True
1667,L48846,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,L,1,9.699999999999989,55836.0,True,False,False,True
1668,L48847,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,L,1,9.699999999999989,48116.799999999996,True,False,False,True
1669,L48848,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,L,1,9.699999999999989,52889.100000000006,True,False,False,True
1670,L48849,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,L,1,9.699999999999989,48481.6,True,False,False,True
1671,L48850,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,L,1,9.600000000000023,47520.8,True,False,False,True
1672,L48851,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,L,1,9.799999999999955,57781.2,True,False,False,True
1673,L48852,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,L,1,9.699999999999989,71313.59999999999,True,False,False,True
1674,M16533,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,M,1,9.699999999999989,60480.8,False,True,False,True
1675,L48854,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,L,1,9.699999999999989,58211.99999999999,True,False,False,True
1676,L48855,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,L,1,9.699999999999989,61767.299999999996,True,False,False,True
1677,H31090,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,H,1,9.700000000000045,60974.0,False,False,False,True
1678,M16537,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,M,1,9.600000000000023,50727.6,False,True,False,True
1679,L48858,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,L,1,9.5,53923.2,True,False,False,True
1680,L48859,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,L,1,9.5,49996.799999999996,True,False,False,True
1681,M16540,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,M,1,9.5,55706.0,False,True,False,True
1682,M16541,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,M,1,9.5,46904.0,False,True,False,True
1683,H31096,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,H,1,9.5,57904.4,False,False,False,True
1684,M16543,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,M,1,9.5,74078.4,False,True,False,False
1685,L48864,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,L,1,9.5,63991.0,True,False,False,False
1686,L48865,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,L,1,9.400000000000034,47971.200000000004,True,False,False,False
1687,H31100,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,H,1,9.400000000000034,47728.1,False,False,False,False
1688,L48867,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,L,1,9.400000000000034,55123.4,True,False,False,False
1689,L48868,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,L,1,9.5,57013.0,True,False,False,False
1690,L48869,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,L,1,9.600000000000023,58849.700000000004,True,False,False,False
1691,M16550,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,M,1,9.5,61561.5,False,True,False,False
1692,L48871,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,L,1,9.600000000000023,61356.6,True,False,False,False
1693,M16552,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,M,1,9.5,48862.799999999996,False,True,False,False
1694,H31107,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,H,1,9.5,46787.4,False,False,False,False
1695,L48874,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,L,1,9.5,56953.600000000006,True,False,False,False
1696,L48875,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,L,1,9.600000000000023,62774.4,True,False,False,False
1697,L48876,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,L,1,9.700000000000045,60450.0,True,False,False,False
1698,M16557,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,M,1,9.700000000000045,66836.0,False,True,False,False
1699,L48878,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,L,1,9.700000000000045,56278.0,True,False,False,False
1700,L48879,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,L,1,9.599999999999966,62258.7,True,False,False,False
1701,M16560,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,M,1,9.600000000000023,43887.200000000004,False,True,False,False
1702,L48881,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,L,1,9.699999999999989,62857.5,True,False,False,False
1703,L48882,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,L,1,9.699999999999989,67639.0,True,False,False,False
1704,M16563,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,M,1,9.699999999999989,60041.200000000004,False,True,True,False
1705,M16564,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,M,1,9.699999999999989,67184.1,False,True,True,False
1706,M16565,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,M,1,9.699999999999989,52420.8,False,True,True,False
1707,L48886,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,L,1,9.600000000000023,65250.9,True,False,True,False
1708,L48887,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,L,1,9.600000000000023,59862.4,True,False,True,False
1709,L48888,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,L,1,9.600000000000023,51250.5,True,False,True,False
1710,L48889,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,L,1,9.600000000000023,45648.9,True,False,True,False
